0.2619	0.2619	0.2488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.131	0.131	0.131	0.2226	0.2619	0.131	0.131	0.131	0	0	0	0	0	0
0	0	0	0.2245	0.2619	0.2619	0.2619	0.2401	0	0	0	0	0	0	0	0	0	0.2095	0.2619	0.2619
0	0	0	0	0	0	0	0	0.131	0.2619	0.2619	0.2619	0.2619	0.131	0.131	0.131	0.131	0.131	0.131	0.131
0.8381	0.8774	0.6548	0.5238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.131	0.1702	0.2619	0.2619	0.2226	0.131	0.131
0.2619	0.2619	0.2619	0.2619	0.2619	0.2619	0.2095	0.4191	0.5238	0.6286	0.6548	0.4453	0.2881	0.2357	0.131	0.131	0.131	0	0	0
0.131	0.131	0.2488	0.2619	0.3274	0.3929	0.3536	0.2619	0.2226	0.131	0	0	0	0	0.131	0.131	0.2881	0.3929	0.3536	0.2619
0.2619	0.2619	0.2619	0.2183	0	0	0.1964	0.2619	0.2619	0.2619	0.2488	0.131	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.2095	0.131	0.131	0	0	0	0	0	0	0	0	0	0	0	0	0.131	0.131	0.131	0.131	0.2226
0	0.2619	0.2619	0.2619	0.2432	0	0.131	0.131	0.131	0.131	0.131	0.1571	0.131	0.131	0.131	0.131	0	0	0	0
0.2619	0.2474	0	0	0.131	0.131	0.131	0.131	0.1571	0.131	0.131	0.131	0.131	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.5238	0.131	0	0	0	0	0.131	0.131	0.1571	0.3929	0.3929	0.3012	0.2619	0.1833	0.2488	0.5369	0.7857	0.7857	0.6024	0.406
0	0	0	0	0	0	0	0.131	0.131	0.131	0.131	0.1702	0.131	0.131	0.131	0.131	0.131	0	0	0.131
0	0	0	0.131	0.131	0.131	0.131	0.1441	0.1571	0.131	0.131	0.131	0.131	0	0	0.131	0.1441	0.2619	0.2619	0.2619
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.1441	0.2226	0.2619	0.1702	0.2619	0.2488	0.131	0.2357	0.3798	0.6548	0.6548	0.6024	0.3601	0	0	0	0	0	0	0
0.131	0.2619	0.2619	0.1702	0.131	0.131	0	0	0	0	0	0	0	0	0	0.2619	0.2619	0.2619	0.2488	0.131
0.5238	0.7857	0.5762	0.3929	0.3667	0.2095	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131
0	0	0	0	0	0	0	0	0	0	0	0	0.131	0.2488	0.2619	0.2619	0.2619	0.2619	0	0
0.3929	0.55	0.7072	0.681	0.8905	0.9603	0	0	0	0	0	0	0	0.3765	0.5238	0.5238	0.5238	0.4453	0.131	0
0	0	0.131	0.2357	0.2619	0.3536	0.4453	0.3536	0.2619	0.2095	0.131	0	0	0	0	0	0.131	0.131	0.1441	0.4714
0.4976	0.3929	0.275	0.2183	0	0	0	0	0.2619	0.2619	0.2619	0.2292	0	0	0	0	0	0	0	0
0.7857	0.55	0.1571	0.131	0	0	0	0	0	0.131	0.131	0.131	0.131	0.131	0.131	0.131	0.1964	0.3929	0.2881	0.2619
0	0	0	0	0	0	0	0	0	0.318	0.5893	0.9167	1.008	0.825	0.6286	0.2357	0.131	0	0	0
0	0.2619	0.3798	0.7726	0.9298	0.9822	0.7464	0.5107	0.131	0.131	0	0	0	0	0.131	0.2226	0.3929	0.4976	0.6548	0.6417
0.131	0.131	0.131	0.1702	0.2619	0.2619	0.2619	0.1702	0.131	0.1964	0.2619	0.2619	0.2619	0.2292	0	0	0	0	0	0
0.2245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131	0.131	0.131	0.131
0.2619	0.2619	0.2619	0.1571	0.131	0	0	0	0	0.1637	0.2619	0.2619	0.2619	0.2357	0.131	0	0	0	0.2183	0.2619
0	0	0	0.1833	0.2619	0.2619	0.2619	0.2095	0.131	0	0	0	0.2357	0.2619	0.2619	0.2619	0.2619	0	0	0
0	0.2183	0.2619	0.2619	0.2619	0.2619	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.2619	0.3536	0.4714	0.5238	0.5238	0.2357	0.131	0.1833	0.3667	0.5369	0.7857	0.9691
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131	0.3405	0.3929	0.3929
0.2619	0.2488	0.131	0.131	0	0	0	0	0	0	0	0	0	0	0.131	0.2357	0.2619	0.2619	0.2619	0.1801
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.2619	0.2619	0.2619	0.131	0	0.131	0.1964	0.3929	0.5238	0.5107	0.3929	0.3056	0	0	0	0	0.131	0.1441	0.2619	0.2619
0.3405	0.3929	0.2619	0.2488	0.2488	0.131	0.131	0.131	0.131	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.1801	0.2619	0.2619	0.2619	0.2226	0.131	0	0	0	0	0	0
0.2619	0.2095	0.131	0.131	0	0.131	0.2619	0.2619	0.2619	0.2357	0.131	0	0	0	0	0	0	0	0	0
0.131	0.4583	0.5238	0.4453	0.3929	0.291	0	0.131	0.1964	0.2619	0.2619	0.2619	0.131	0.131	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.131	0.2095	0.2619	0.2619	0.2357	0.131	0	0	0	0	0	0	0
0.1441	0.131	0.131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.1528	0.3143	0.4322	0.5238	0.4976	0.3143	0.1441	0.131	0.131	0.131	0.2357	0.2619	0.2619	0.131	0.131	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131
0	0.131	0.131	0.131	0.1571	0.2095	0.131	0.1441	0.2619	0.1833	0.2488	0.2619	0.1833	0.131	0.131	0	0	0	0	0
0.2619	0.2488	0.131	0.131	0.131	0.131	0.2488	0.3438	0.5893	0.681	0.6417	0.5238	0.3536	0.131	0	0	0	0.131	0.1571	0.2619
0	0	0	0	0	0	0	0.131	0.131	0.131	0.131	0.131	0	0	0	0	0	0.131	0.131	0.131
0.131	0.131	0.131	0	0	0	0	0	0.131	0.131	0.131	0.131	0.131	0.131	0	0	0	0	0.2619	0.2619
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.131	0.1702	0.3929	0.3929	0.5238	0.4453	0.1571	0.131	0.131	0	0	0	0	0.131
0	0	0	0	0	0	0	0.131	0.2095	0.2619	0.2619	0.2619	0.131	0	0	0	0	0	0	0
0	0	0.131	0.2488	0.2619	0.3667	0.55	0.4845	0.3929	0.3492	0.131	0.131	0.131	0.131	0.131	0.131	0	0	0	0
0.5238	0.5238	0.3798	0.131	0.131	0	0	0	0	0	0.131	0.2095	0.2619	0.2619	0.2357	0.131	0	0	0	0
0.2619	0.1702	0.131	0.2619	0.5238	0.5238	0.5238	0.5238	0.3143	0.3536	0.4976	0.5238	0.5238	0.2226	0.131	0	0	0	0	0
0	0.131	0.1833	0.2619	0.2619	0.2619	0.1702	0.131	0.2619	0.5238	0.5238	0.5238	0.5238	0.3143	0.3536	0.4976	0.5238	0.5238	0.2226	0.131
0.2619	0.4191	0.5107	0.6679	0.7857	0.7595	0.5238	0.2881	0.131	0	0	0	0	0.2183	0.2619	0.2619	0.2619	0.2292	0	0
0.2619	0	0.2619	0.3929	0.5238	0.4845	0.2881	0.3143	0.5238	1.218	1.467	1.427	0.9036	0.3929	0.131	0.131	0	0	0	0
0	0	0	0.2328	0.2619	0.2619	0.2619	0	0	0.3274	0.5238	0.5238	0.3012	0.2881	0.4976	0.9429	1.441	1.493	1.1	0.5369
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2226	0.2619	0.2619	0.2619	0.2058
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2619	0.2619	0.2619
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131	0.131	0.131
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.131	0.131	0.131	0.1964	0.2619	0.1441	0.131	0.131	0.2619	0.5762	0.9953	1.31	1.27	0.8512	0.6024	0.4976
0.2619	0.3929	0.3929	0.3929	0.1571	0.131	0.131	0.1964	0.4453	0.5238	0.4845	0.3929	0.2619	0	0	0	0	0	0	0
0.131	0.131	0	0	0	0	0.131	0.2226	0.3929	0.3929	0.3274	0.2619	0.3667	0.3929	0.3929	0.2095	0.131	0.131	0.1702	0.3929
1.048	1.087	0.956	0.6286	0.5238	0.4976	0.1702	0.131	0.3555	0.3929	0.4322	0.5238	0.4322	0.131	0.131	0.131	0	0	0	0
0.2619	0.2619	0.2292	0	0.131	0.275	0.55	0.9298	1.048	1.087	0.8774	0.6024	0.5238	0.4583	0.131	0.131	0.3638	0.3929	0.4583	0.5238
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1964	0.3929
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.131	0.131	0.2619	0.2881	0.2619	0.2401	0	0	0	0	0	0	0	0.131	0.131	0.2226	0.2619	0.2619	0.131	0.131
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.2619	0.2619	0.2619	0.2619	0.131	0	0	0.131	0.131	0.131	0.2357	0.1964	0.131	0.131	0.131	0	0	0
0.131	0.1964	0.2619	0.2619	0.2226	0.131	0	0.131	0.2095	0.2619	0.2619	0.4191	0.6155	0.6548	0.6548	0.6286	0.3274	0.2095	0.131	0.131
0	0	0.131	0.2619	0.2619	0.2619	0.5631	0.6286	0.6548	0.6548	0.5369	0.2619	0.1571	0.131	0.131	0	0	0.131	0.131	0.2226
0.3929	0.3667	0.2619	0.1473	0	0	0	0.131	0.131	0.3929	0.7726	0.7857	0.6941	0.5893	0.2058	0	0	0	0	0
0.131	0	0	0	0	0	0	0.3492	0.5107	0.5238	0.5238	0.4802	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.131	0.1571	0.2619	0.2619	0.1702	0.131	0.131	0	0	0	0
0.7203	0.2357	0.131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131
0.4191	0.3274	0.131	0.131	0.2357	0.1964	0.55	0.7726	0.7857	0.7857	0.3667	0.131	0	0	0	0	0	0	0	0
0.131	0.2095	0.4845	0.6417	0.7072	0.9036	0.6679	0.4191	0	0	0	0	0	0	0	0	0	0	0	0
0.3143	0.4322	0.4453	0.5238	0.1964	0.1702	0.4322	0.5762	0.6548	0.8905	0.7726	0.5107	0.2183	0	0	0	0	0	0	0
0	0	0.2619	0.2619	0.2619	0.2619	0.3798	0.4453	1.1	1.951	2.357	2.331	1.977	1.139	0.6417	0.3929	0.275	0.131	0.131	0
0.131	0	0	0	0	0	0.131	0.131	0.131	0.131	0.1702	0.131	0.131	0.131	0.131	0.131	0	0	0	0
0.3405	0.6155	0.7595	0.6941	0.3798	0.3929	0.3667	0.4322	0.5631	0.4714	0.8512	0.9822	0.7857	0.6548	0.3798	0	0	0	0	0
0	0	0	0	0.1473	0.2881	0.5107	0.7072	0.7464	0.4976	0.3798	0.3929	0.3536	0.5369	0.55	0.5893	1.035	0.8381	0.7072	0.5369
0	0	0	0	0	0	0	0.1702	0.3143	0.5631	0.7334	0.7203	0.4453	0.3798	0.3929	0.3798	0.5631	0.4976	0.7203	1.008
0.131	0.131	0.131	0	0	0	0	0	0	0	0.1601	0.3012	0.5369	0.7203	0.7334	0.4714	0.3798	0.3929	0.3667	0.55
0	0	0.131	0.131	0.131	0.131	0.131	0.131	0.131	0.3929	0.3929	0.3143	0.3929	0.275	0.2357	0.2619	0.1964	0.131	0.131	0.131
0.131	0.2095	0.2619	0.2488	0.131	0.131	0.131	0	0	0	0	0	0	0	0	0	0	0	0	0
3.798	4.819	5.212	5.854	3.575	1.886	1.493	1.139	1.506	1.532	1.794	2.318	2.554	2.658	3.012	3.562	3.313	3.091	3.104	3.143
0.131	0.131	0.131	0.131	0	0	0.2619	0.4714	0.6548	0.6548	0.5238	0.2619	0.2183	0	0	0.131	0.2095	0.2619	0.2619	0.2226
0.131	0.1702	0.2619	0.2619	0.1571	0.131	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.2619	0.2619	0.2488	0.131	0	0.2619	0.3143	0.4191	0.5238	0.3274	0.2488	0.131	0.131	0.131	0.131	0.2488	0.2095	0.7464	1.283	0.9822
0.2619	0.131	0.131	0.1702	0.131	0.3536	0.4714	0.4976	0.3929	0.3143	0.275	0.2619	0.2619	0.2619	0.1833	0.131	0	0.2619	0.3798	0.4845
0.2619	0.2619	0.5762	0.8148	0.131	0.131	0.1964	0.2619	0.2619	0.2488	0.2619	0.131	0.131	0.1702	0.131	0.3536	0.4714	0.4976	0.3929	0.3143
0.131	0.131	0.131	0.131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131	0.2488
0.3929	0.3929	0.3367	0	0	0.131	0.131	0.2881	0.7857	1.048	0.956	0.8119	0.7072	0.6941	0.4976	0.6548	0.7072	0.8381	1.061	1.166
0.7203	0.5238	0.6024	0.6548	0.7988	0.9822	1.035	1.545	2.03	2.501	2.802	2.554	1.886	1.166	0.825	0.5762	0.7203	0.7464	0.4714	0.4976
1.27	1.807	2.357	2.711	2.75	2.2	1.362	0.9953	0.5893	0.6679	0.7857	0.5893	0.4322	0.5238	0.3012	0.2619	0.4453	0.8381	0.8774	1.048
0.5762	0.6941	0.7726	0.5238	0.4583	0.4976	0.275	0.2881	0.5107	0.8512	0.9298	1.048	0.6941	0.3536	0.2226	0.131	0.2619	0.2619	0.2619	0.2619
0.2619	0.3798	0.6679	0.8381	1.008	1.048	0.4322	0.3012	0.1746	0.2619	0.2619	0.2619	0.2619	0.2619	0.1571	0.2095	0.2619	0.3667	0.3405	0.3405
0.3798	0.2488	0.131	0.2619	0.2619	0.2619	0.2619	0.2357	0.131	0.2619	0.2881	0.3929	0.3274	0.3536	0.5238	0.4322	0.3929	0.3667	0.1833	0.2095
0.2619	0.1964	0.1702	0.2619	0.3274	0.3798	0.3405	0.3929	0.5238	0.3929	0.3929	0.3405	0.131	0.2488	0.2619	0.2226	0.4845	0.9953	1.349	1.493
0.5107	0.3929	0.3798	0.3274	0.131	0.2619	0.2619	0.2095	0.5369	1.048	1.375	1.506	1.323	1.257	0.9953	0.7988	0.6286	0.406	0.1833	0.131
0.2619	0.3536	0.4976	0.4845	0.3929	0.7726	0.8774	0.9691	1.218	1.126	0.8381	0.8774	0.7595	0.6548	0.5631	0.4583	0.3274	0.1964	0.6941	0.7857
0.3929	0.5238	0.5238	0.4583	0.275	0.2357	0.3012	0.55	0.6155	0.9298	0.8905	0.7726	0.6548	0.4453	0.2357	0.1833	0.2619	0.2619	0.2619	0.131
0.131	0.131	0.131	0.131	0.131	0.131	0.131	0.131	0.131	0	0	0	0	0	0	0	0	0	0	0
0	0.131	0.131	0.1833	0.2881	0.3143	0.3274	0.4976	0.4976	0.7857	0.9036	0.7464	0.4845	0.1964	0.131	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.7203	0.5762	0.4583	0.1746	0	0	0	0	0.3742	0.6679	0.7857	0.7857	0.6548	0.4714	0.2881	0.2619	0.2619	0.131	0	0
0.2619	0.3929	0.5238	0.6024	0.4976	0.55	0.4453	0.6548	0.6286	0.6417	0.7464	0.7203	0.5762	0.4583	0.1746	0	0	0	0	0.3742
1.637	1.598	1.716	1.257	0.7988	0.5762	0.1441	0.2455	0.3405	0.5238	0.5762	0.55	0.5107	0.4583	0.6155	0.6417	0.6548	0.681	0.7726	0.6024
0.2095	0.2095	0.3274	0.6024	0.7726	0.9953	1.323	1.742	1.467	1.742	1.545	1.126	0.6548	0.3798	0.1473	0.2619	0.4453	0.5238	0.6286	0.4453
0	0	0	0	0	0	0.131	0.2357	0.3929	0.4976	0.4714	0.5238	0.4191	0.3667	0.3143	0.6024	0.4322	0.3798	0.2095	0.2095
0	0	0	0	0	0	0	0	0.2455	0.4714	0.5238	0.5238	0.4453	0.1964	0	0.131	0.2095	0.4322	0.5238	0.5107
0.6941	1.048	1.427	1.231	0.8905	0.4845	0.2095	0	0.131	0.131	0.2488	0.2619	0.2619	0.1441	0.131	0.1964	0.3798	0.6286	0.8905	0.681
0	0.2357	0.3012	0.4322	0.6155	0.3929	0.3929	0.2881	0.3274	0.6024	0.8512	1.349	1.336	1.048	0.6941	0.2328	0	0	0.131	0.1964
0.131	0.1964	0.406	1.087	1.048	0.9167	0.7072	0.5107	0.7203	0.7857	0.7464	0.3929	0.131	0.131	0	0	0	0	0	0
0.2619	0.2619	0.3405	0.3929	0.2619	0.3143	0.5238	0.5107	0.6548	0.6548	0.3143	0.131	0.131	0.1702	0.6548	1.048	1.532	2.095	1.729	1.296
0.6548	0.6548	0.4191	0.131	0.131	0.131	0.5631	0.9691	1.414	2.056	1.833	1.349	1.218	0.9036	0.6548	0.6548	0.7072	0.4583	0.3405	0.2619
0.406	0.8119	1.31	1.873	2.004	1.441	1.231	1.074	0.6548	0.6548	0.7334	0.5107	0.3798	0.2619	0.2488	0.131	0.2488	0.4845	0.5238	0.4453
0.4191	0.5238	0.4453	0.5238	0.2881	0.3492	1.087	1.493	1.532	0.9953	0.5369	0.3638	0	0	0.1571	0.3536	0.6548	0.7595	0.7595	0.6548
0.7595	0.7595	0.6548	0.5238	0.3667	0.6417	0.6548	0.6548	0.6548	0.6286	0.6024	0.6548	0.7464	0.7334	0.3798	0.5369	0.6024	0.6548	0.6548	0.8774
0.6548	0.6548	0.6024	0.6286	0.6548	0.7595	0.7072	0.3536	0.5762	0.6024	0.6548	0.6548	0.9036	0.8119	1.008	1.087	0.9822	0.55	0.6679	0.6024
0.4714	0.4322	0.6024	0.6548	0.6548	0.8512	0.8119	0.9429	1.048	1.126	0.6024	0.6417	0.5893	0.9822	1.296	1.126	0.9167	0.7595	0.3405	0.4845
1.126	0.6024	0.6417	0.5893	0.9822	1.296	1.126	0.9167	0.7595	0.3405	0.4845	0.6548	0.7988	0.956	0.8119	0.6024	0.3798	0.1833	0.2881	0.5893
0.6155	0.7595	1.257	1.218	0.9691	0.8905	0.4453	0.3667	0.6417	0.7203	0.8905	0.9036	0.7072	0.5238	0.1441	0.2357	0.4322	0.7857	0.8905	0.9429
0.1833	0.131	0.131	0.131	0	0	0	0	0	0	0.2947	0.4583	0.5762	0.825	0.6548	0.55	0.4453	0.4845	0.3929	0.4845
0.5238	0.5107	0.3798	0.2619	0.1441	0.1571	0.4322	0.6548	0.7464	0.9167	1.1	0.7857	0.7464	0.5631	0.6679	0.9691	1.048	0.9953	0.6679	0.9167
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.131	0.131	0.1964	0.2095	0.131	0.131	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.2401	0.5107	0.5238	0.5238	0.4453	0.2432	0	0	0	0	0	0	0	0	0	0	0
0.3405	0.5107	0.6679	0.7595	0.6548	0.6024	0.1702	0.131	0	0	0	0	0	0	0	0	0	0	0	0
1.074	1.729	1.807	1.873	1.454	1.048	0.7203	0.6679	1.113	1.716	1.964	1.846	0.8905	0.3929	0	0	0	0	0.131	0.1833
0.9691	0.4583	0	0	0	0	0.131	0.1702	0.2619	0.2619	0.2619	0.3405	0.3012	0.2619	0.2619	0.2488	0.2095	0.2881	0.3929	0.3929
1.427	1.506	1.283	0.6024	0.3929	0	0	0	0.131	0.4714	1.048	1.152	1.27	0.956	0.3667	0.3405	0.2357	0.4947	0.825	1.257
1.008	0.6024	0.4976	0.2619	0.3667	0.4453	0.7334	0.9953	0.9691	1.048	0.7334	0.4845	0.4845	0.1833	0.131	0.131	0	0	0	0.131
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131
